Midpoint Method,,
E_c,E_p,E_m
8.890,29.109,37.999
9.514,28.485,37.999
10.172,27.827,37.999
10.861,27.138,37.999
11.580,26.419,37.999
12.328,25.671,37.999
13.102,24.897,37.999
13.901,24.098,37.999
14.722,23.277,37.999
15.563,22.436,37.999
16.422,21.577,37.999
17.295,20.704,37.999
18.182,19.817,37.999
19.078,18.921,37.999
19.982,18.017,37.999
20.891,17.108,37.999
21.801,16.198,37.999
22.711,15.288,37.999
23.618,14.381,37.999
24.518,13.481,37.999
25.409,12.590,37.999
26.288,11.711,37.999
27.153,10.846,37.999
28.001,9.998,37.999
28.830,9.169,37.999
29.636,8.363,37.999
30.417,7.582,37.999
31.171,6.828,37.999
31.896,6.103,37.999
32.589,5.410,37.999
33.248,4.751,37.999
33.872,4.127,37.999
34.457,3.542,37.999
35.003,2.996,37.999
35.507,2.492,37.999
35.969,2.030,37.999
36.386,1.613,37.999
36.757,1.242,37.999
37.082,0.917,37.999
37.358,0.641,37.999
37.586,0.413,37.999
37.765,0.234,37.999
37.893,0.106,37.999
37.972,0.028,37.999
37.999,0.000,37.999
37.976,0.023,37.999
37.902,0.097,37.999
37.778,0.221,37.999
37.604,0.396,37.999
37.380,0.619,37.999
37.107,0.892,37.999
36.787,1.213,37.999
36.419,1.580,37.999
36.006,1.993,37.999
35.548,2.451,37.999
35.047,2.952,37.999
34.505,3.494,37.999
33.923,4.076,37.999
33.303,4.696,37.999
32.647,5.353,37.999
31.956,6.043,37.999
31.234,6.765,37.999
30.482,7.517,37.999
29.703,8.296,37.999
28.899,9.100,37.999
28.073,9.927,37.999
27.226,10.773,37.999
26.363,11.637,37.999
25.484,12.515,37.999
24.594,13.405,37.999
23.695,14.305,37.999
22.789,15.211,37.999
21.879,16.120,37.999
20.968,17.031,37.999
20.059,17.940,37.999
19.155,18.844,37.999
18.258,19.741,37.999
17.370,20.629,37.999
16.495,21.504,37.999
15.635,22.364,37.999
14.793,23.206,37.999
13.970,24.029,37.999
13.169,24.830,37.999
12.393,25.606,37.999
11.643,26.356,37.999
10.921,27.078,37.999
10.229,27.770,37.999
9.569,28.430,37.999
8.942,29.057,37.999
8.349,29.650,37.999
7.792,30.207,37.999
7.272,30.727,37.999
6.788,31.211,37.999
6.342,31.657,37.999
5.934,32.065,37.999
5.564,32.435,37.999
5.230,32.769,37.999
4.934,33.065,37.999
4.674,33.325,37.999
4.448,33.550,37.999
4.257,33.742,37.999
4.098,33.901,37.999
3.970,34.028,37.999
3.873,34.126,37.999
3.804,34.194,37.998
3.763,34.235,37.998
3.750,34.248,37.998
3.764,34.235,37.998
3.805,34.193,37.998
3.874,34.124,37.999
3.973,34.026,37.999
4.101,33.898,37.999
4.260,33.738,37.999
4.452,33.546,37.999
4.678,33.320,37.999
4.939,33.060,37.999
5.237,32.762,37.999
5.570,32.429,37.999
5.942,32.057,37.999
6.351,31.648,37.999
6.797,31.202,37.999
7.282,30.718,37.999
7.803,30.196,37.999
8.361,29.639,37.999
8.954,29.045,37.999
9.582,28.418,37.999
10.242,27.757,37.999
10.935,27.065,37.999
11.657,26.342,37.999
12.408,25.592,37.999
13.185,24.815,37.999
13.986,24.014,37.999
14.809,23.190,37.999
15.652,22.347,37.999
16.512,21.487,37.999
17.388,20.612,37.999
18.275,19.724,37.999
19.173,18.827,37.999
20.077,17.922,38.000
20.986,17.013,38.000
21.897,16.103,38.000
22.806,15.193,38.000
23.712,14.287,38.000
24.612,13.388,38.000
25.502,12.498,38.000
26.380,11.620,38.000
27.243,10.756,38.000
28.089,9.910,38.000
28.915,9.084,38.000
29.719,8.281,38.000
30.498,7.502,38.000
31.249,6.751,38.000
31.970,6.029,38.000
32.660,5.340,38.000
33.316,4.684,38.000
33.935,4.065,38.000
34.516,3.483,38.000
35.058,2.942,38.000
35.558,2.442,38.000
36.015,1.985,38.000
36.427,1.572,38.000
36.794,1.206,38.000
37.113,0.886,38.000
37.385,0.615,38.000
37.608,0.392,38.000
37.781,0.218,38.000
37.904,0.095,38.000
37.977,0.022,38.000
38.000,0.000,38.000
37.971,0.029,38.000
37.892,0.108,38.000
37.762,0.237,38.000
37.583,0.417,38.000
37.354,0.646,38.000
37.076,0.923,38.000
36.751,1.249,38.000
36.379,1.621,38.000
35.961,2.039,38.000
35.498,2.501,38.000
34.993,3.007,38.000
34.447,3.553,38.000
33.860,4.139,38.000
33.236,4.763,38.000
32.576,5.423,38.000
31.883,6.117,38.000
31.157,6.842,38.000
30.403,7.597,38.000
29.621,8.379,38.000
28.814,9.186,38.000
27.985,10.014,38.000
27.137,10.863,38.000
26.272,11.728,38.000
25.392,12.608,38.000
24.501,13.499,38.000
23.600,14.399,38.000
22.694,15.306,38.000
21.784,16.216,38.000
20.873,17.126,38.000
19.965,18.035,38.000
19.061,18.939,38.000
18.165,19.835,38.000
17.279,20.721,38.000
16.405,21.595,38.000
15.547,22.453,38.000
14.706,23.294,38.000
13.885,24.114,38.000
13.087,24.913,38.000
12.313,25.686,38.000
11.566,26.434,38.000
10.847,27.152,38.000
10.159,27.841,38.000
9.502,28.498,38.000
8.878,29.121,38.000
8.290,29.710,38.000
7.736,30.263,38.000
7.220,30.780,38.000
6.740,31.260,38.000
6.298,31.702,38.000
5.894,32.106,38.000
5.527,32.472,37.999
5.198,32.802,37.999
4.905,33.094,37.999
4.648,33.351,37.999
4.427,33.572,37.999
4.239,33.760,37.999
4.083,33.916,37.999
3.959,34.040,37.999
3.864,34.135,37.999
3.799,34.200,37.999
3.761,34.238,37.999
3.750,34.249,37.999
3.767,34.232,37.999
3.811,34.188,37.999
3.883,34.116,37.999
3.985,34.014,37.999
4.116,33.883,37.999
4.279,33.720,37.999
4.474,33.525,37.999
4.704,33.295,37.999
4.969,33.031,37.999
5.270,32.730,37.999
5.608,32.392,38.000
5.983,32.017,38.000
6.396,31.604,38.000
6.846,31.153,38.000
7.334,30.665,38.000
7.860,30.140,38.000
8.421,29.579,38.000
9.018,28.982,38.000
9.649,28.351,38.000
10.313,27.687,38.000
11.009,26.991,38.000
11.734,26.265,38.000
12.488,25.512,38.000
13.268,24.732,38.000
14.071,23.929,38.000
14.897,23.103,38.000
15.741,22.259,38.000
16.603,21.396,38.000
17.480,20.520,38.000
18.369,19.631,38.000
19.267,18.733,38.000
20.172,17.828,38.000
21.082,16.918,38.000
21.992,16.008,38.000
22.902,15.098,38.000
23.807,14.193,38.000
24.705,13.295,38.000
25.594,12.406,38.000
26.471,11.529,38.000
27.333,10.667,38.000
28.177,9.823,38.000
29.001,8.999,38.000
29.802,8.198,38.000
30.578,7.422,38.000
31.326,6.674,38.000
32.044,5.956,38.000
32.731,5.269,38.000
33.383,4.618,38.000
33.998,4.002,38.000
34.575,3.425,38.000
35.113,2.887,38.000
35.608,2.392,38.000
36.061,1.940,38.000
36.468,1.532,38.000
36.830,1.170,38.000
37.144,0.856,38.000
37.411,0.589,38.000
37.629,0.371,38.000
37.797,0.203,38.000
37.915,0.085,38.000
37.983,0.018,38.000
37.999,0.001,38.000
37.966,0.035,38.000
37.881,0.119,38.000
37.746,0.254,38.000
37.562,0.438,38.000
37.328,0.672,38.000
37.045,0.955,38.000
36.715,1.286,38.000
36.338,1.663,38.000
35.915,2.085,38.000
35.448,2.552,38.000
34.938,3.062,38.000
34.388,3.613,38.000
33.797,4.203,38.000
33.169,4.831,38.000
32.506,5.494,38.000
31.809,6.191,38.000
31.080,6.920,38.000
30.322,7.678,38.000
29.538,8.462,38.000
28.729,9.271,38.000
27.898,10.102,38.000
27.048,10.953,38.000
26.181,11.820,38.000
25.300,12.701,38.000
24.407,13.593,38.000
23.506,14.494,38.000
22.599,15.401,38.000
21.689,16.311,38.000
20.779,17.222,38.000
19.870,18.130,38.000
18.967,19.033,38.000
18.072,19.928,38.000
17.187,20.813,38.000
16.315,21.686,38.000
15.458,22.542,38.000
14.619,23.381,38.000
13.801,24.199,38.000
13.005,24.995,38.000
12.234,25.766,38.000
11.490,26.511,38.000
10.774,27.226,38.000
10.089,27.912,38.000
9.435,28.565,38.000
8.815,29.185,38.000
8.230,29.770,38.000
7.681,30.320,38.000
7.168,30.832,38.000
6.692,31.308,38.000
6.254,31.746,38.000
5.854,32.146,38.000
5.491,32.509,38.000
5.165,32.835,38.000
4.877,33.123,38.000
4.624,33.376,38.000
4.406,33.594,38.000
4.221,33.779,38.000
4.069,33.931,38.000
3.948,34.052,38.000
3.856,34.143,37.999
3.793,34.206,37.999
3.758,34.241,37.999
3.751,34.249,37.999
3.770,34.229,37.999
3.817,34.182,37.999
3.893,34.107,38.000
3.997,34.003,38.000
4.132,33.868,38.000
4.298,33.702,38.000
4.497,33.503,38.000
4.730,33.270,38.000
4.999,33.001,38.000
5.303,32.697,38.000
5.645,32.355,38.000
6.024,31.976,38.000
6.441,31.559,38.000
6.896,31.105,38.000
7.388,30.613,38.000
7.917,30.084,38.000
8.482,29.518,38.000
9.082,28.918,38.000
9.717,28.283,38.000
10.385,27.616,38.000
11.084,26.917,38.000
11.812,26.188,38.000
12.568,25.432,38.000
13.351,24.650,38.000
14.157,23.844,38.000
14.984,23.016,38.000
15.831,22.169,38.000
16.695,21.306,38.000
17.573,20.428,38.000
18.463,19.538,38.001
19.362,18.639,38.001
20.268,17.733,38.001
21.177,16.823,38.001
22.088,15.913,38.001
22.997,15.004,38.001
23.902,14.099,38.001
24.799,13.201,38.001
25.687,12.313,38.001
26.562,11.438,38.001
27.422,10.578,38.001
28.264,9.736,38.001
29.086,8.914,38.001
29.885,8.116,38.001
30.658,7.343,38.001
31.403,6.597,38.001
32.118,5.882,38.001
32.801,5.200,38.001
33.449,4.551,38.001
34.061,3.940,38.001
34.634,3.367,38.001
35.167,2.834,38.001
35.658,2.343,38.001
36.106,1.895,38.001
36.509,1.492,38.001
36.866,1.135,38.001
37.175,0.825,38.001
37.437,0.564,38.001
37.649,0.351,38.001
37.812,0.189,38.001
37.925,0.076,38.001
37.987,0.013,38.001
37.999,0.002,38.001
37.960,0.041,38.001
37.870,0.131,38.001
37.730,0.271,38.001
37.540,0.461,38.001
37.301,0.700,38.001
37.013,0.988,38.001
36.678,1.323,38.001
36.296,1.705,38.001
35.869,2.132,38.001
35.397,2.604,38.001
34.883,3.118,38.001
34.328,3.673,38.001
33.734,4.267,38.001
33.102,4.899,38.001
32.435,5.566,38.001
31.734,6.266,38.001
31.003,6.998,38.001
30.242,7.759,38.001
29.455,8.546,38.001
28.643,9.357,38.001
27.810,10.191,38.001
26.958,11.043,38.001
26.089,11.911,38.001
25.207,12.794,38.001
24.314,13.687,38.001
23.412,14.589,38.001
22.504,15.496,38.001
21.594,16.407,38.001
20.684,17.317,38.001
19.776,18.225,38.001
18.873,19.127,38.001
17.979,20.022,38.001
17.095,20.906,38.001
16.224,21.776,38.001
15.370,22.631,38.001
14.533,23.468,38.001
13.717,24.284,38.001
12.923,25.077,38.001
12.155,25.846,38.001
11.413,26.587,38.001
10.701,27.300,38.001
10.019,27.982,38.001
9.369,28.632,38.001
8.753,29.248,38.001
8.171,29.830,38.001
7.625,30.375,38.001
7.116,30.884,38.001
6.644,31.356,38.001
6.210,31.790,38.001
5.814,32.187,38.001
5.455,32.545,38.001
5.134,32.867,38.000
4.849,33.152,38.000
4.599,33.401,38.000
4.385,33.616,38.000
4.204,33.797,38.000
4.055,33.945,38.000
3.937,34.063,38.000
3.848,34.152,38.000
3.788,34.212,38.000
3.756,34.244,38.000
3.751,34.249,38.000
3.774,34.226,38.000
3.824,34.176,38.000
3.902,34.098,38.000
4.010,33.991,38.000
4.147,33.853,38.000
4.317,33.683,38.000
4.520,33.481,38.000
4.757,33.244,38.000
5.029,32.972,38.000
5.337,32.663,38.001
5.683,32.318,38.001
6.066,31.935,38.001
6.487,31.514,38.001
6.945,31.055,38.001
7.441,30.559,38.001
7.974,30.027,38.001
8.543,29.458,38.001
9.147,28.853,38.001
9.786,28.215,38.001
10.457,27.544,38.001
11.159,26.842,38.001
11.890,26.111,38.001
12.649,25.352,38.001
13.434,24.567,38.001
14.243,23.758,38.001
15.072,22.929,38.001
15.921,22.080,38.001
16.786,21.215,38.001
17.666,20.335,38.001
18.557,19.444,38.001
19.457,18.544,38.001
20.363,17.638,38.001
21.273,16.728,38.001
22.183,15.818,38.001
23.092,14.909,38.001
23.996,14.005,38.001
24.893,13.108,38.001
25.780,12.221,38.001
26.653,11.348,38.001
27.512,10.489,38.001
28.352,9.649,38.001
29.171,8.830,38.001
29.967,8.034,38.001
30.738,7.263,38.001
31.480,6.521,38.001
32.192,5.809,38.001
32.871,5.130,38.001
33.515,4.486,38.001
34.123,3.878,38.001
34.692,3.309,38.001
35.221,2.780,38.001
35.708,2.294,38.001
36.151,1.851,38.001
36.549,1.452,38.001
36.901,1.100,38.001
37.205,0.796,38.001
37.462,0.539,38.001
37.669,0.332,38.001
37.827,0.174,38.001
37.934,0.067,38.001
37.991,0.010,38.001
37.998,0.004,38.001
37.953,0.048,38.001
37.858,0.143,38.001
37.713,0.288,38.001
37.518,0.483,38.001
37.274,0.728,38.001
36.981,1.020,38.001
36.640,1.361,38.001
36.254,1.748,38.001
35.822,2.180,38.001
35.346,2.656,38.001
34.827,3.174,38.001
34.268,3.733,38.001
33.670,4.331,38.001
33.034,4.967,38.001
32.364,5.638,38.001
31.660,6.342,38.001
30.925,7.077,38.001
30.161,7.840,38.001
29.371,8.630,38.001
28.557,9.444,38.001
27.722,10.279,38.001
26.868,11.133,38.001
25.998,12.003,38.001
25.114,12.887,38.001
24.220,13.781,38.001
23.317,14.684,38.001
22.409,15.592,38.001
21.499,16.502,38.001
20.589,17.413,38.001
19.681,18.320,38.001
18.779,19.222,38.001
17.886,20.115,38.001
17.003,20.998,38.001
16.134,21.867,38.001
15.281,22.720,38.001
14.447,23.555,38.001
13.633,24.369,38.001
12.842,25.159,38.001
12.076,25.925,38.001
11.338,26.664,38.001
10.628,27.373,38.001
9.949,28.052,38.001
9.303,28.699,38.001
8.690,29.311,38.001
8.112,29.889,38.001
7.570,30.431,38.001
7.065,30.936,38.001
6.597,31.404,38.001
6.167,31.834,38.001
5.775,32.227,38.001
5.420,32.581,38.001
5.102,32.899,38.001
4.821,33.180,38.001
4.575,33.426,38.001
4.364,33.637,38.001
4.187,33.814,38.001
4.041,33.960,38.001
3.926,34.075,38.001
3.841,34.160,38.001
3.784,34.217,38.001
3.754,34.246,38.000
3.752,34.248,38.000
3.778,34.223,38.001
3.831,34.170,38.001
3.912,34.089,38.001
4.023,33.978,38.001
4.164,33.837,38.001
4.337,33.664,38.001
4.543,33.458,38.001
4.783,33.218,38.001
5.059,32.942,38.001
5.372,32.629,38.001
5.721,32.280,38.001
6.108,31.893,38.001
6.533,31.468,38.001
6.996,31.005,38.001
7.496,30.506,38.001
8.032,29.969,38.001
8.605,29.396,38.001
9.213,28.789,38.001
9.855,28.147,38.001
10.529,27.473,38.001
11.234,26.767,38.001
11.969,26.033,38.001
12.731,25.271,38.001
13.518,24.484,38.001
14.329,23.673,38.001
15.160,22.841,38.001
16.011,21.990,38.002
16.878,21.124,38.002
17.759,20.243,38.002
18.651,19.351,38.002
19.552,18.450,38.002
20.458,17.543,38.002
21.368,16.633,38.002
22.279,15.722,38.002
23.188,14.814,38.002
24.091,13.911,38.002
24.987,13.015,38.002
25.872,12.129,38.002
26.745,11.257,38.002
27.601,10.401,38.002
28.439,9.562,38.002
29.256,8.745,38.002
30.050,7.952,38.002
30.817,7.184,38.002
31.556,6.445,38.002
32.265,5.737,38.002
32.941,5.061,38.002
33.581,4.420,38.002
34.185,3.817,38.002
34.750,3.252,38.002
35.274,2.727,38.002
35.757,2.245,38.002
36.195,1.807,38.002
36.588,1.413,38.002
36.935,1.066,38.002
37.235,0.767,38.002
37.486,0.515,38.002
37.688,0.313,38.002
37.841,0.161,38.002
37.943,0.059,38.002
37.995,0.007,38.002
37.996,0.006,38.002
37.946,0.056,38.002
37.846,0.156,38.002
37.695,0.306,38.002
37.495,0.507,38.002
37.246,0.756,38.002
36.948,1.054,38.002
36.603,1.399,38.002
36.211,1.791,38.002
35.774,2.227,38.002
35.294,2.708,38.002
34.771,3.231,38.002
34.208,3.794,38.002
33.605,4.396,38.002
32.966,5.036,38.002
32.292,5.710,38.002
31.584,6.417,38.002
30.846,7.155,38.002
30.080,7.922,38.002
29.287,8.714,38.002
28.471,9.531,38.002
27.634,10.368,38.002
26.778,11.224,38.002
25.906,12.096,38.002
25.021,12.981,38.002
24.126,13.876,38.002
23.223,14.779,38.002
22.314,15.688,38.002
21.404,16.598,38.002
20.494,17.508,38.002
19.587,18.415,38.002
18.686,19.316,38.002
17.793,20.209,38.002
16.912,21.090,38.002
16.044,21.958,38.002
15.193,22.809,38.002
14.360,23.641,38.002
13.549,24.453,38.002
12.760,25.241,38.002
11.998,26.004,38.002
11.262,26.740,38.002
10.555,27.446,38.002
9.880,28.122,38.002
9.237,28.765,38.002
8.628,29.374,38.002
8.054,29.948,38.002
7.516,30.486,38.002
7.014,30.987,38.002
6.550,31.451,38.002
6.124,31.877,38.002
5.736,32.266,38.002
5.385,32.617,38.001
5.071,32.931,38.001
4.793,33.208,38.001
4.551,33.450,38.001
4.344,33.657,38.001
4.170,33.831,38.001
4.027,33.974,38.001
3.916,34.085,38.001
3.833,34.168,38.001
3.779,34.222,38.001
3.753,34.248,38.001
3.754,34.247,38.001
3.782,34.219,38.001
3.838,34.163,38.001
3.922,34.079,38.001
4.036,33.965,38.001
4.180,33.821,38.001
4.357,33.645,38.001
4.566,33.435,38.001
4.811,33.191,38.001
5.090,32.911,38.001
5.407,32.595,38.002
5.760,32.241,38.002
6.151,31.850,38.002
6.580,31.422,38.002
7.046,30.955,38.002
7.550,30.452,38.002
8.091,29.911,38.002
8.667,29.335,38.002
9.279,28.723,38.002
9.924,28.078,38.002
10.601,27.400,38.002
11.310,26.692,38.002
12.047,25.955,38.002
12.812,25.190,38.002
13.602,24.400,38.002
14.415,23.587,38.002
15.249,22.753,38.002
16.101,21.901,38.002
16.970,21.032,38.002
17.852,20.150,38.002
18.745,19.257,38.002
19.647,18.355,38.002
20.554,17.448,38.002
21.464,16.538,38.002
22.375,15.627,38.002
23.283,14.719,38.002
24.186,13.816,38.002
25.081,12.922,38.002
25.965,12.037,38.002
26.836,11.167,38.002
27.690,10.312,38.002
28.526,9.476,38.002
29.341,8.661,38.002
30.132,7.870,38.002
30.897,7.106,38.002
31.633,6.370,38.002
32.338,5.664,38.002
33.010,4.992,38.002
33.647,4.355,38.002
34.247,3.756,38.002
34.807,3.195,38.002
35.327,2.675,38.002
35.805,2.197,38.002
36.239,1.763,38.002
36.627,1.375,38.002
36.969,1.033,38.002
37.264,0.738,38.002
37.510,0.492,38.002
37.707,0.295,38.002
37.855,0.148,38.002
37.951,0.051,38.002
37.998,0.004,38.002
37.993,0.009,38.002
37.938,0.064,38.002
37.833,0.169,38.002
37.677,0.325,38.002
37.472,0.531,38.002
37.217,0.785,38.002
36.914,1.088,38.002
36.564,1.438,38.002
36.168,1.834,38.002
35.726,2.276,38.002
35.241,2.761,38.002
34.714,3.288,38.002
34.147,3.856,38.002
33.540,4.462,38.002
32.897,5.105,38.002
32.219,5.783,38.002
31.509,6.493,38.002
30.768,7.235,38.002
29.998,8.004,38.002
29.203,8.799,38.002
28.385,9.618,38.002
27.545,10.457,38.002
26.688,11.315,38.002
25.814,12.188,38.002
24.928,13.074,38.002
24.032,13.971,38.002
23.128,14.875,38.002
22.219,15.783,38.002
21.308,16.694,38.002
20.398,17.604,38.002
19.492,18.510,38.002
18.592,19.411,38.002
17.700,20.302,38.002
16.820,21.182,38.002
15.954,22.048,38.002
15.105,22.897,38.002
14.274,23.728,38.002
13.465,24.537,38.002
12.679,25.323,38.002
11.919,26.083,38.002
11.186,26.816,38.002
10.483,27.519,38.002
9.811,28.191,38.002
9.172,28.831,38.002
8.566,29.436,38.002
7.996,30.007,38.002
7.461,30.541,38.002
6.964,31.038,38.002
6.504,31.498,38.002
6.082,31.920,38.002
5.697,32.305,38.002
5.350,32.652,38.002
5.040,32.962,38.002
4.766,33.236,38.002
4.528,33.474,38.002
4.324,33.678,38.002
4.153,33.848,38.002
4.014,33.987,38.002
3.906,34.096,38.002
3.826,34.175,38.001
3.775,34.226,38.001
3.752,34.250,38.001
3.756,34.246,38.001
3.787,34.215,38.001
3.845,34.156,38.002
3.933,34.069,38.002
4.050,33.952,38.002
4.197,33.804,38.002
4.377,33.625,38.002
4.590,33.411,38.002
4.838,33.164,38.002
5.122,32.880,38.002
5.442,32.560,38.002
5.800,32.203,38.002
6.195,31.808,38.002
6.627,31.375,38.002
7.098,30.905,38.002
7.605,30.397,38.002
8.150,29.853,38.002
8.730,29.272,38.002
9.345,28.657,38.002
9.994,28.009,38.002
10.674,27.328,38.002
11.386,26.616,38.002
12.126,25.876,38.002
12.894,25.108,38.002
13.686,24.316,38.002
14.502,23.501,38.002
15.338,22.665,38.002
16.192,21.810,38.002
17.062,20.940,38.002
17.946,20.057,38.003
18.840,19.163,38.003
19.742,18.261,38.003
20.650,17.353,38.003
21.560,16.442,38.003
22.471,15.532,38.003
23.378,14.624,38.003
24.280,13.722,38.003
25.174,12.828,38.003
26.057,11.945,38.003
26.926,11.076,38.003
27.779,10.223,38.003
28.613,9.389,38.003
29.425,8.577,38.003
30.214,7.789,38.003
30.976,7.027,38.003
31.708,6.294,38.003
32.410,5.592,38.003
33.079,4.924,38.003
33.712,4.291,38.003
34.308,3.695,38.003
34.864,3.138,38.003
35.380,2.623,38.003
35.853,2.150,38.003
36.282,1.720,38.003
36.666,1.337,38.003
37.003,1.000,38.003
37.293,0.710,38.003
37.534,0.469,38.003
37.726,0.277,38.003
37.868,0.135,38.003
37.959,0.043,38.003
38.000,0.002,38.003
37.991,0.012,38.003
37.930,0.072,38.003
37.819,0.183,38.003
37.658,0.344,38.003
37.448,0.555,38.003
37.188,0.815,38.003
36.880,1.122,38.003
36.525,1.478,38.003
36.124,1.879,38.003
35.678,2.325,38.003
35.188,2.814,38.003
34.657,3.346,38.003
34.085,3.917,38.003
33.475,4.528,38.003
32.828,5.175,38.003
32.147,5.856,38.003
31.433,6.570,38.003
30.689,7.314,38.003
29.916,8.086,38.003
29.119,8.884,38.003
28.298,9.705,38.003
27.456,10.546,38.003
26.597,11.406,38.003
25.722,12.281,38.003
24.835,13.168,38.003
23.937,14.065,38.003
23.033,14.970,38.003
22.124,15.879,38.003
21.213,16.790,38.003
20.303,17.699,38.003
19.397,18.605,38.003
18.498,19.505,38.003
17.608,20.395,38.003
16.729,21.274,38.003
15.865,22.138,38.003
15.017,22.986,38.003
14.189,23.814,38.003
13.382,24.621,38.003
12.598,25.404,38.003
11.841,26.162,38.003
11.111,26.891,38.003
10.411,27.592,38.003
9.742,28.260,38.003
9.106,28.896,38.003
8.505,29.498,38.003
7.938,30.065,38.003
7.407,30.595,38.003
6.914,31.089,38.003
6.458,31.545,38.003
6.040,31.963,38.003
5.659,32.344,38.003
5.316,32.687,38.002
5.010,32.993,38.002
4.740,33.263,38.002
4.505,33.497,38.002
4.305,33.697,38.002
4.137,33.865,38.002
4.001,34.001,38.002
3.896,34.106,38.002
3.820,34.182,38.002
3.772,34.230,38.002
3.751,34.251,38.002
3.758,34.244,38.002
3.791,34.210,38.002
3.853,34.149,38.002
3.944,34.058,38.002
4.064,33.938,38.002
4.215,33.787,38.002
4.398,33.604,38.002
4.615,33.387,38.002
4.866,33.136,38.002
5.154,32.849,38.002
5.478,32.525,38.003
5.839,32.163,38.003
6.238,31.764,38.003
6.675,31.328,38.003
7.149,30.853,38.003
7.661,30.342,38.003
8.209,29.794,38.003
8.793,29.210,38.003
9.412,28.591,38.003
10.064,27.939,38.003
10.748,27.255,38.003
11.463,26.540,38.003
12.206,25.797,38.003
12.976,25.027,38.003
13.771,24.232,38.003
14.589,23.414,38.003
15.427,22.576,38.003
16.283,21.720,38.003
17.155,20.848,38.003
18.039,19.964,38.003
18.934,19.069,38.003
19.837,18.166,38.003
20.745,17.258,38.003
21.656,16.347,38.003
22.566,15.437,38.003
23.473,14.530,38.003
24.375,13.628,38.003
25.268,12.735,38.003
26.149,11.854,38.003
27.017,10.986,38.003
27.868,10.135,38.003
28.700,9.303,38.003
29.510,8.493,38.003
30.295,7.708,38.003
31.054,6.949,38.003
31.784,6.219,38.003
32.483,5.521,38.003
33.147,4.856,38.003
33.777,4.226,38.003
34.369,3.635,38.003
34.921,3.082,38.003
35.432,2.571,38.003
35.901,2.102,38.003
36.325,1.678,38.003
36.704,1.299,38.003
37.036,0.967,38.003
37.321,0.682,38.003
37.557,0.446,38.003
37.743,0.260,38.003
37.880,0.123,38.003
37.966,0.037,38.003
38.002,0.001,38.003
37.987,0.016,38.003
37.921,0.082,38.003
37.805,0.198,38.003
37.639,0.364,38.003
37.423,0.580,38.003
37.158,0.845,38.003
36.846,1.158,38.003
36.486,1.518,38.003
36.080,1.924,38.003
35.629,2.374,38.003
35.135,2.868,38.003
34.599,3.404,38.003
34.023,3.980,38.003
33.409,4.594,38.003
32.759,5.245,38.003
32.074,5.930,38.003
31.356,6.647,38.003
30.609,7.394,38.003
29.834,8.169,38.003
29.034,8.969,38.003
28.211,9.793,38.003
27.367,10.636,38.003
26.506,11.497,38.003
25.630,12.373,38.003
24.741,13.262,38.003
23.843,14.160,38.003
22.938,15.066,38.003
22.028,15.975,38.003
21.118,16.886,38.003
20.208,17.795,38.003
19.303,18.701,38.003
18.404,19.599,38.003
17.515,20.488,38.003
16.638,21.366,38.003
15.775,22.228,38.003
14.929,23.074,38.003
14.103,23.900,38.003
13.298,24.705,38.003
12.518,25.486,38.003
11.763,26.240,38.003
11.036,26.967,38.003
10.340,27.664,38.003
9.674,28.329,38.003
9.042,28.962,38.003
8.443,29.560,38.003
7.880,30.123,38.003
7.354,30.649,38.003
6.864,31.139,38.003
6.412,31.591,38.003
5.998,32.005,38.003
5.621,32.382,38.003
5.282,32.721,38.003
4.980,33.023,38.003
4.713,33.289,38.003
4.482,33.520,38.003
4.286,33.717,38.003
4.122,33.881,38.003
3.989,34.014,38.003
3.887,34.116,38.002
3.813,34.189,38.002
3.768,34.234,38.002
3.750,34.252,38.002
3.760,34.243,38.002
3.797,34.206,38.002
3.861,34.141,38.002
3.955,34.048,38.003
4.078,33.925,38.003
4.232,33.770,38.003
4.419,33.584,38.003
4.640,33.363,38.003
4.895,33.108,38.003
5.186,32.817,38.003
5.514,32.489,38.003
5.879,32.124,38.003
6.282,31.721,38.003
6.723,31.280,38.003
7.201,30.802,38.003
7.717,30.286,38.003
8.269,29.735,38.003
8.856,29.147,38.003
9.479,28.525,38.003
10.134,27.869,38.003
10.822,27.182,38.003
11.539,26.464,38.003
12.286,25.718,38.003
13.059,24.945,38.003
13.856,24.147,38.003
14.676,23.327,38.003
15.516,22.487,38.003
16.374,21.629,38.003
17.247,20.756,38.003
18.133,19.870,38.003
19.029,18.974,38.003
19.933,18.071,38.003
20.841,17.162,38.003
21.752,16.251,38.003
22.662,15.341,38.003
23.569,14.435,38.003
24.470,13.534,38.003
25.361,12.642,38.003
26.242,11.762,38.004
27.108,10.896,38.004
27.957,10.047,38.004
28.786,9.217,38.004
29.594,8.410,38.004
30.377,7.627,38.004
31.133,6.871,38.004
31.859,6.144,38.004
32.554,5.449,38.004
33.216,4.788,38.004
33.841,4.162,38.004
34.429,3.575,38.004
34.977,3.027,38.004
35.484,2.520,38.004
35.948,2.056,38.004
36.368,1.636,38.004
36.742,1.262,38.004
37.069,0.935,38.004
37.348,0.655,38.004
37.579,0.424,38.004
37.761,0.243,38.004
37.892,0.112,38.004
37.973,0.031,38.004
38.003,0.000,38.004
37.983,0.021,38.004
37.912,0.092,38.004
37.791,0.213,38.004
37.619,0.385,38.004
